Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Label
14094,69261.7,-3600,66,224,2192,4
25084.4,280166,-10700,109,537,8350,3
9282.7,17399.7,-3907.77,74,172,973,4
13978.4,142701,-6188.56,162,308,6057,3
8634.75,25312.1,-3174.19,22,157,1519,3
6824.43,8410,-2171,29,106,519,1
22116.6,414233,-7450,68,473,14125,3
5788.34,4911.39,-1480,22,85,343,5
4004.84,2182.14,-1129.29,20,54,165,2
11350.7,50615.1,-4320,21,216,2677,3
5750.11,7217.49,-1668.76,52,93,545,4
6495.02,5272.46,-1530,7,79,292,2
5771.52,4173.87,-1472.52,125,88,318,2
6944.17,14134.9,-2450.72,85,120,809,3
14537.3,144757,-6045.69,170,308,6057,4
15829.5,134269,-7360,82,449,5537,2
9196.5,12365.1,-2680.99,89,136,619,3
11592.8,71496.3,-5798.77,46,262,3211,5
6679.7,11806,-3658,5,118,623,1
12630,52820,-5926,88,237,2068,1
14331.9,67587.9,-3180,73,224,2192,4
13322.2,45703.1,-1090,51,223,2059,2
10359.9,50973,-2882,60,196,2462,1
6000.75,4119.98,-1527.61,125,88,318,2
5861.25,4753.82,-1260,21,85,343,5
13154.7,60396.9,-5000,27,247,2754,3
4174.82,2009.78,-1114.09,5,63,166,3
10888.2,37258.3,-4170,40,196,1997,5
5158.92,4283.35,-1870,14,88,292,5
4496.85,3986.35,-1410.99,10,72,340,4
12709.4,50925.3,-5120,34,234,2464,2
5652.19,7478.93,-1887.15,77,104,457,2
14362.6,54070.5,-5070,41,215,2188,3
18894.7,119846,-9619,34,360,4434,1
14956.6,229273,-8957,27,344,8598,1
10008.4,78049,-4510,16,208,3962,1
6269.31,4435.98,-3050,13,86,205,2
8737.72,27646.8,-2540,26,156,1364,3
20392.2,412186,-8140,54,473,14125,2
20576.7,147531,-10723,169,355,4068,1
7078.89,6562.1,-1920,11,119,395,4
10224.9,44653,-4063,104,208,2324,1
10591.4,38399.1,-4213.16,107,205,1751,2
22476.6,276920,-9811.32,78,468,9276,5
18438.9,138266,-9810,74,449,5537,2
7324.17,9498.97,-3147.62,25,138,554,3
8171.24,15980,-4727,63,166,980,1
12085.4,80670.6,-3150,86,272,3539,5
8541.95,13484.5,-2925.56,23,148,729,4
12084.7,52848.7,-4244.96,93,209,2534,5
4971.39,3846.01,-1130,14,79,317,2
16577.2,143215,-7339.09,177,362,5847,4
22721.3,501633,-14574,111,603,16774,1
8745.28,12409.2,-2660.8,88,136,619,4
6272.35,6455.68,-3370,18,119,395,5
17258.5,113522,-6410,40,322,4619,5
9353.56,30537,-3456.8,132,171,1747,5
5121.91,4281.14,-1180,15,79,317,2
5763.43,1712.17,-1376.47,21,76,147,5
5954.59,7141.4,-1579.7,31,93,545,2
9563.46,36510.5,-3830,33,196,1997,4
10757.4,42983.5,-2030,11,196,1885,4
6588.93,13112.6,-1558.44,16,96,804,2
9064.02,17280.3,-4205.98,31,183,931,2
8571.59,28282.3,-3300,33,156,1364,4
11033.5,31387.7,-4203.91,106,204,1692,5
21846.9,410199,-8750,63,473,14125,2
10712.8,57843,-6038,37,251,2977,1
8490.04,11974.9,-2554.98,85,128,693,2
6618.12,12585.4,-1664.56,39,105,765,5
13252.4,75361.1,-4730,43,264,3217,3
15035.8,138485,-7096.24,187,315,5630,1
7915.85,10808,-2180,27,133,554,1
11448.6,101876,-6348,30,270,4523,1
5939.08,4787.44,-770,20,85,343,5
11000.1,24396.4,-3930.79,18,173,1026,1
6638.36,13504.4,-1571.43,14,96,804,3
7341.5,14418.2,-2377.3,81,120,809,4
10142.7,10457.2,-2180,36,154,587,2
7562.51,21660,-4538,78,139,1359,1
16155.2,105052,-23371,58,292,3632,1
14437.6,104597,-8120,39,300,4155,1
15909.6,110534,-6040,32,322,4619,3
8454.94,11758,-2530.09,86,128,693,4
23383.2,281461,-9141.09,91,468,9276,5
13571.5,49574.5,-5760,20,215,2188,3
6189.59,7174.03,-1615.69,52,93,545,4
7511.6,14204.6,-2351.32,82,120,809,3
11596.4,29391.7,-2250,29,194,1521,4
5654.65,2221.86,-1436.95,27,82,185,5
7621.42,13990.3,-2315.8,92,120,809,2
21763.6,245768,-9210,84,537,8350,3
9420.11,25888.3,-133.652,85,157,1519,3
9918.38,41130,-4655,24,148,1412,1
11383.6,37936.4,-1600,37,166,1414,4
8487.57,12080,-2776.55,17,132,729,1
9330.41,22280,-3289,16,178,1356,1
9589.2,38057.5,-3624,44,180,2054,4
9076.53,27201.9,-2911.1,92,158,1403,4
6496.26,8463,-1578,11,117,553,1
15368.4,117269,-5580,54,271,4426,2
13388.9,141120,-6121.27,173,308,6057,4
21837,410381,-9000,57,473,14125,2
8691.36,28521.3,-3481.58,33,179,1626,4
11193.6,83718.5,-2850,28,220,3450,4
18748,161504,-9590,87,388,6290,3
8073.26,31541,-5869,22,169,1690,1
13417.1,124568,-5909,42,298,5117,1
14364.2,114310,-8381,207,356,4923,1
5086.39,3427.57,-798.536,50,51,132,2
8654.1,25502.5,-3196.9,23,157,1519,3
7238.42,13963.9,-2320.11,89,120,809,4
9688.67,32615.8,-3679.65,82,176,1922,4
7380.99,6675.18,-2105.98,32,108,428,5
3761.75,1454.67,-1002.68,42,52,133,2
10031.4,39405,-4657,21,192,1934,1
13262.8,139244,-6170.32,167,308,6057,4
14205.8,53383.1,-5846.2,54,288,2334,5
7679.52,16995,-388,7,116,886,1
9357.75,13461.5,-2820.51,25,148,729,4
9488.38,38820.3,-2280,11,196,1885,5
2487.87,51.7899,-209,92,33,5,2
25062.9,473976,-9470,38,483,15505,2
7652.77,14697,-2224,23,135,808,1
11320,68854.1,-5093.97,147,247,3373,5
6131.69,7523.34,-1728.79,50,93,545,3
10833.1,39550,-3520,37,196,1997,3
10528.5,16169,-4360,127,166,770,1
8330.57,10356,-3088,24,124,585,1
9594.25,26122,-5641,60,168,1463,1
6613.42,4091.79,-2443.54,69,101,249,4
10194.5,65274,-5029,149,222,2975,1
9951.5,48716.7,-5970,35,216,2677,3
8083.38,9591.18,-2841.86,18,138,554,3
9236.3,37769.1,-3638.73,39,180,2054,5
13911.7,52579.3,-5849.04,58,288,2334,5
18457.8,285268,-9389,59,446,10107,1
10303.5,32133.1,-3352.75,79,176,1922,4
14820.9,80296,-7500,49,279,3373,1
5892.81,4915.01,16900,29,85,343,2
13137.4,60183.3,-4900,28,247,2754,2
7898.05,20592,-3601,127,148,1022,1
8224.33,29909,-2312.54,27,132,1513,1
12888.4,171016,-6821,63,299,7334,1
13057.6,80033,-5970,45,272,3539,4
16419.1,136293,-5300,103,449,5537,2
14870.6,140037,-12013,59,386,5637,1
8801.64,12388.8,-2646.86,96,136,619,3
18681.4,163173,-11100,93,388,6290,3
10035.8,38387.9,-3707.14,36,180,2054,5
10264.6,35072,-4414.2,108,208,1691,5
7534.51,26392.3,-3010,36,166,1414,4
10641.6,37628.6,-4199.38,126,205,1751,3
9363.39,16649.4,-3898.84,86,172,973,3
17573.4,268551,-10935,63,481,9959,1
5135.75,3452.59,-809.115,50,51,132,2
7553.8,9491.9,-1894.59,72,107,517,4
5492.38,4207.42,-1160,12,79,317,2
15238.8,60328.4,-6333.06,140,305,2610,3
11635.5,55874.7,-3140,67,224,2192,4
5455.74,3350.26,-1122.09,38,71,249,4
4589.01,1933,-1706,10,61,148,1
8440.04,9618.43,-2824,16,138,554,4
9845.98,19421,-3208,26,150,1066,1
7444.32,9535.62,-2467.9,13,123,621,2
14096.1,143694,-6154.51,153,308,6057,4
4824.94,3275.95,-1191.07,37,71,249,3
12935.7,92081.7,-5470,62,254,3885,3
7091.49,4124.09,-2287.22,69,101,249,4
4602.71,3000.67,-1248.48,35,71,249,3
19419,160243,-8610,92,388,6290,4
13647,96066.6,-5913.69,55,294,4249,5
14667.5,53744.3,-3050,45,215,2188,5
8745.97,7673,-3097,21,149,459,1
16961.3,206684,-9240,89,339,7700,1
8146.2,37918.5,-2800,13,196,1885,3
16411.4,109322,-6910,52,322,4619,4
14022.4,52012.4,-3430,37,234,2464,3
6849.58,13576.9,-1526.02,26,96,804,2
6560.9,10329.9,-3140,19,109,689,3
9446.66,25609,-2785,16,151,977,1
7992.84,9486.48,-3000.73,98,130,490,2
13615.3,139869,-2680,81,315,5844,4
2202.64,49.7314,-487,6,33,5,5
9434.08,38959,-4287.95,20,193,2118,3
9833.73,51810.7,-3210,26,188,2599,3
17610.3,147003,-7210.86,112,362,5847,5
7228.03,14064.4,-2373.55,90,120,809,3
6629.79,10259.5,-3060,16,109,689,3
12300.6,52085.4,-2980,52,224,2192,5
8120.38,26166.5,-3110,32,156,1364,2
5315.09,4678.63,-1430,21,85,343,5
9906.96,10780.6,-2400,38,154,587,3
9156,26530.1,-1810,32,156,1364,3
9342.39,39332.7,-3890,20,196,1885,3
20207.6,256866,-9971,257,407,8474,1
6329.38,5068.19,-1230,17,79,292,4
11515.9,68964.5,-5196.71,147,247,3373,5
6987.55,13566.8,-1449.03,18,96,804,3
26181,490999,-12200,51,483,15505,4
6208.78,4926.94,-793,21,85,343,5
5295.8,3320.51,-1107.55,39,71,249,4
21221,159602,-4590,96,449,5537,2
8039.89,12862.3,-456.047,26,132,806,4
11069,27263.1,-4174.67,41,214,1469,3
8249.55,9246,-2599,16,120,483,1
9666.72,33029,-3402.85,87,176,1922,4
9307.27,32476.3,-3654.53,85,176,1922,3
10704.4,34217.4,174,36,166,1111,4
8948.64,20440.3,-3426.27,92,163,1162,4
5063.25,4199.23,-1000,11,79,317,2
19068.5,248329,-14100,63,540,8870,3
4000.26,1444.48,-992.952,42,52,133,2
13541.8,90810.6,-3400,44,254,3885,4
25803.1,253419,-3670,91,537,8350,5
6503.85,10226.4,-1840,28,109,689,3
6361.46,7227,-2002,20,100,516,1
14782.7,79473,-6839.65,116,320,3466,5
17018.7,160710,-11600,78,388,6290,3
14563.3,91283,-7959,74,291,3888,1
2602.98,51.3839,-580,8,33,5,5
9175.46,17142.9,-4255.85,35,183,931,5
11334.7,68794.6,-5181.19,139,247,3373,5
9182.16,16971.9,-4204.85,33,183,931,5
9242.98,38667.9,-3200,19,196,1885,3
7180.37,9427.05,-3013.19,16,138,554,3
5729.68,4909,-2302,10,89,344,1
6285.72,5823,-2154,8,94,398,1
12086.5,73639,-4400,31,249,3630,2
17334.1,218754,-11327,113,421,8088,1
7090.95,4189.5,-2288.99,71,101,249,4
8206.92,4903,-607,17,107,271,1
11370.4,53239.7,-4456.42,101,209,2534,5
2475.29,51.1604,-547,92,33,5,4
22989.3,515466,-11671.2,144,540,18067,4
9151.31,20144.9,-3495.32,80,163,1162,2
4488.46,1968.06,-1072.03,5,63,166,3
9713.35,24778,-5033,16,171,1209,1
33257.2,610321,-15472,65,619,15174,1
16917.9,140308,-12600,68,449,5537,2
6270.12,7271.44,-1623.65,51,93,545,2
10661.4,57783.5,-4514.9,145,217,2904,3
11238.7,24231.9,-3530,34,182,1212,5
12901.7,79405,-4740,35,272,3539,3
9930.89,34987.2,-4457.36,120,208,1691,4
9395.66,27832.2,-2180,44,156,1364,4
17271.5,160687,-11300,77,388,6290,4
8894.02,16872.3,-3991.31,38,183,931,5
13897.5,51278.3,-4120,62,234,2464,2
17083.1,112563,-5400,36,322,4619,4
16699.9,184386,-12726,59,405,7096,1
8115.37,16752.6,-2921.83,79,142,844,4
9198.72,12070.5,-1029.38,79,136,619,4
7966.41,9497.71,-3050.73,93,130,490,2
9575.5,25806.9,-3349.42,30,174,1415,4
6369.33,7116.35,-2006.03,15,95,427,1
9213.62,37560.5,-3817.24,39,180,2054,5
7058.14,5274.66,-2126.34,59,107,346,3
8863.94,20456.2,-3460.84,100,163,1162,4
11113.1,58486.3,-4398.11,125,217,2904,2
9238.98,11717.2,-3001.95,38,156,654,4
4475.64,2944.56,-1250.25,38,71,249,2
11123,60015,-6162,138,268,2899,1
22322.6,516256,-11599.5,153,540,18067,4
15518.6,72589,-7119,118,331,3060,1
4874.66,2991.56,-1198.42,34,71,249,3
8994.52,17419.9,-2679.57,85,142,844,3
6797.12,5111.53,-2090,9,79,292,2
14449.5,74013,-6235,37,308,3128,1
13452,46846.2,-5802.85,66,273,2061,4
14994.8,91637,-8839,243,302,3711,1
8167.66,9694.82,-2638.27,20,138,554,5
17677.6,214089,-10454,104,397,7827,1
13362.1,142469,-6406.95,159,308,6057,4
14367.8,64045,-4067,32,256,2533,1
8320.67,20510.6,-2906.09,64,145,1156,5
13762.1,67126.1,-2860,57,223,2822,4
10011.3,35377,-4442.03,122,208,1691,5
7649.68,4720.45,-2763.58,29,131,271,4
9767.79,35207.9,-4456.86,130,208,1691,4
32462,919524,-17154,142,765,26031,1
13570.3,61823,-4751,64,242,2466,1
20291.8,156835,-9290,78,449,5537,2
14089.3,108556,-6640,44,322,4619,5
6761.12,13199.8,-1519.4,16,96,804,2
12881.9,75372,-5554.06,47,262,3211,4
8377.62,13489.5,-3015.46,19,148,729,3
9440.3,27404.4,-2850.75,110,158,1403,5
8866.68,19528.9,-1910,17,119,973,5
5227.79,3204.62,-1084.87,39,71,249,3
7995.23,9542.68,-2422.05,20,123,621,3
4123.85,2029.51,-1078.59,6,63,166,3
11301.3,51695.7,-4344.86,114,209,2534,5
5797.26,7251.56,-1767.67,50,93,545,3
10662.8,59738,-5170,139,186,2460,1
9863.13,37756.1,-4120,46,196,1997,5
2604.83,47.8229,-518,6,33,5,5
9152.42,20700.1,-3490.95,92,163,1162,4
13571,90505,-5920,44,254,3885,3
13057.4,78831.3,-5724.94,43,262,3211,4
3335.95,1294.6,-730.158,33,40,100,2
18267.5,161518,-10100,87,388,6290,3
9397.69,24159.7,-1850,16,166,1111,2
7799.2,12865,-2802.87,15,132,806,4
14644.1,79313.8,-7293.02,67,320,3466,4
9867.71,25858.6,-3387.28,24,174,1415,3
14153.1,106676,-5460,39,322,4619,4
7277.38,15664.9,-2692.36,66,134,970,4
8993.02,17217.3,-4249.31,34,183,931,5
10854.3,36858.2,-4066.46,108,205,1751,3
10793.4,84805.1,-2660,20,220,3450,4
16206.7,145202,-7481.07,181,362,5847,4
11365.1,68787.9,-5227.6,147,247,3373,5
18660.5,145631,-6378.38,150,362,5847,3
8592.09,12194.8,-2464,87,128,693,2
9985.68,22761,-4602,42,178,1212,1
2456.07,54.2252,-184,6,33,5,2
11956.1,74055.4,-2910,26,249,3630,5
14556.4,56460.3,-2480,65,223,2059,2
9182.17,17279.4,-4198.04,35,183,931,5
9120.25,20361,-3571.74,92,163,1162,4
11608.1,96538,-7983,23,286,4803,1
22296.5,492812,-15125,108,531,15693,1
10121.6,16627,-4990,196,137,889,1
9602.69,19717,-4447,29,187,1069,1
7532.65,4842.26,-1860,18,86,205,3
13138.9,89889.3,-5580,62,254,3885,3
5091.29,3113.76,-779.464,44,51,132,3
16020,84493,-7059,56,320,3380,1
10941.6,28658.9,424,24,194,1521,4
10752.9,45012,-5164,30,190,2054,1
23909.5,583113,-14197,480,586,19428,1
10991.8,86042.1,-2960,18,220,3450,4
13495.6,116247,-6978,48,330,4627,1
10145.3,38089,-3786,163,207,1811,1
21526.4,406713,-6670,64,473,14125,3
6651.48,3925.17,-2190.53,67,101,249,4
10722.8,32916.3,-3250.56,75,176,1922,4
9695.09,22086.6,-3921.21,43,176,1313,5
8373.28,4837.43,-2623.83,23,131,271,5
8565.43,16964.4,-2769.61,74,142,844,4
9550.66,50295,-3878,24,194,2520,1
15698.1,77392,-8602,194,362,3059,1
6609.8,13323.9,-1555.32,16,96,804,2
14539.1,141501,-5480,44,315,5844,3
12008.6,73234.9,-3890,24,249,3630,2
9536.52,39413.5,-3230,20,196,1885,3
11960.4,60062.4,-6110,36,247,2754,3
22495.6,822542,-15757,91,633,27862,1
13574.5,77027.1,-2790,39,264,3217,3
13462.6,143279,-6330.92,161,308,6057,3
11522.9,40076,-3695,42,228,1878,1
22507.1,467390,-13400,41,483,15505,3
6678.63,5315.5,-2158.03,57,107,346,3
5324.56,4358.6,-1240,15,88,292,2
5028.34,1510.35,-736.745,23,51,102,4
9021.23,20844,-4100,23,159,1159,1
13676.4,51907,-5767.12,76,288,2334,5
10472.9,32039,-5491,121,197,1579,1
8966.2,43834,-3145,115,181,2453,1
6981.92,6896,-2751,25,124,430,1
8667.93,13927.1,-2835.55,24,148,729,5
21825.2,407577,-10300,61,473,14125,4
14083.5,59472.7,-6671.42,155,305,2610,2
12060.7,70403.5,-5759.87,43,262,3211,5
18545.9,147541,-7238,183,362,5847,5
11198.2,49408.6,-3980,24,216,2677,4
8817.29,17100.7,-2818.86,77,142,844,2
5826.37,11120.2,-1913.15,31,102,764,4
7187.85,4082.13,-2265.62,71,101,249,4
12920.6,59998.9,-5640,28,247,2754,3
7712.44,13976,-1991.76,95,120,809,4
25149.9,476183,-10600,39,483,15505,2
4125.28,1281.23,-859.523,11,51,102,5
10494.5,39295.5,-3916.11,40,193,2118,4
11249.9,37437.1,-2150,34,166,1414,3
5007.65,4860,-4035,27,109,348,1
6043.15,8225.33,-2301.62,57,98,582,1
19248.1,162489,-10600,88,388,6290,3
6173.2,5201.75,-2010,9,79,292,2
8092.53,10201.8,-2891.64,99,130,490,3
22811.6,411253,-2570,68,473,14125,3
12561.1,71738.9,-5544.48,27,262,3211,5
19288.3,147427,-10200,63,449,5537,2
22611.1,473043,-14200,52,483,15505,2
4139.33,1961.18,-1102.76,5,63,166,3
3567.77,1431.19,-1005.52,42,52,133,5
3700.38,2166.16,-562.213,3,43,161,5
5254.18,4366.32,-1080,17,88,292,2
9390.24,26582.3,-2210,67,166,1414,3
13254.3,49027,-2730,47,223,2059,3
12433.4,78917.3,-6830,44,272,3539,3
6701.76,13063.1,-1551.57,21,96,804,2
14313.3,141170,-5340,42,315,5844,3
9740.84,38553.8,-3735.98,40,180,2054,5
11654.6,131493,-5116,71,297,5734,1
10080.4,21030.8,-3309.42,81,163,1162,4
15772.5,118142,-4650,53,271,4426,3
8849.31,16160.9,-3317.19,89,172,973,5
8419.55,22622,-4161,63,161,1258,1
10494.6,39800.8,-3915.45,26,193,2118,4
16098,119739,-5870,63,271,4426,4
7479.5,16068.5,-2734.64,63,134,970,4
22037,171382,-6950,106,449,5537,2
23090.1,516670,-11607.8,139,540,18067,4
8053.83,4503.45,-2679.86,30,131,271,4
12363,73400.5,-4490,27,249,3630,2
19272.8,211880,-12631,279,465,7599,1
13819.6,61856.8,-4590,29,247,2754,3
13607.4,140599,-6204.37,169,308,6057,3
9442.13,10088.7,-2360.94,101,130,490,3
11443.5,68668,-5248.62,124,247,3373,2
9367.28,30800.8,-3287.19,129,171,1747,5
6859.68,10327.7,-1970,14,109,689,3
9380.92,27875.4,-3710,36,194,1521,4
10616.5,28390.6,-4308.9,52,214,1469,4
16745.6,144394,-3720,49,315,5844,3
8538.63,22891,-3791,21,165,1311,1
3350.73,1342.19,-129.783,0,40,100,3
3951.63,1473.54,-927.642,37,52,133,2
7525.88,5550.33,-1817.68,54,108,318,3
8949.21,39563.2,-3050,21,196,1885,3
10117.5,34002,-3828,27,175,1577,1
5073.77,2839.08,-1199.06,47,67,224,2
15531.3,151640,-6446,65,315,5846,1
3751.05,1456.28,-982.028,42,52,133,2
7350.56,8845,-3512,21,120,552,1
9278.65,46839.8,-5290,29,216,2677,3
12534.3,65929,-4792,17,213,2750,1
5778.87,7569.3,-1883.27,77,104,457,2
14138.9,66169.7,-2990,55,224,2192,3
16720.2,133299,-6722,70,349,5329,1
8934.13,13772,-2958.16,17,148,729,3
7260.5,12947.6,-2796.28,18,132,806,4
9115.03,20562.6,-1703.31,0,163,1162,2
5511.01,4361.34,-1120,19,88,292,5
2585.93,58.5141,-623,6,33,5,2
9500.81,51831.4,-3190,29,188,2599,3
5685.56,4626.37,-2000,10,79,292,3
20305.8,459228,-13800,51,483,15505,4
12402.8,75233,-6065,76,248,3538,1
4830,1656.01,-1555.8,13,76,147,5
12652.6,81162,-4287,45,263,3299,1
19304,161519,-10000,91,388,6290,4
9222.14,13946.2,-2992.12,26,148,729,4
3728.95,2142.39,-554.223,9,43,161,5
9716.23,30795.4,-3170.32,125,171,1747,5
3703.58,2336,-1309,13,63,202,1
6088.22,11084.4,-1913.77,20,102,764,4
8515.84,20911,-4048,50,159,1206,1
13588.9,78886,-8101,194,349,3625,1
12443.8,71051.4,-5438.75,50,262,3211,5
5904.58,9941.89,-3580,24,109,689,3
4205.7,1551.35,-818.515,30,52,133,4
12415.5,72018,-5525.24,50,262,3211,5
12425.6,114936,-2460,42,235,4905,3
8773.71,19928.2,-3556.06,82,163,1162,2
10796.5,26679,-2953,103,182,1465,1
8082.96,12868,-3989,28,151,767,1
6094.49,8143,-2117,12,87,485,1
8447.02,16479.8,-2817.82,76,142,844,2
17376.3,101858,-8351,50,322,3634,1
9363.55,25343,-3869,39,175,1364,1
11464.9,60332.9,-6030,35,223,2822,4
11738.7,45041.9,-5697.09,48,273,2061,4
19768.8,336423,-5620,111,462,11563,3
8426.37,28769,-3465.09,36,179,1626,5
9521.99,27063.9,-2911.88,47,157,1519,4
11950.9,73778.1,-3450,26,249,3630,2
9559.29,12029.7,-2628.34,72,136,619,4
14819.8,92578.6,-5590,43,254,3885,3
12837.5,46962.7,-5880.67,63,273,2061,5
12712.1,70120.7,-6648.06,26,262,2980,1
7667.69,27218,-3295,21,157,1635,1
11646.1,60230,-3737,35,240,2976,1
6314.82,12564.9,-2372.69,74,123,726,1
7584.61,6720.35,-1220,12,119,395,5
11707.9,17151.3,-3230,38,145,519,5
2408.51,50.0457,-567,92,33,5,4
6371.28,8475.91,-1610,26,102,516,4
2434.15,51.4555,-559,8,33,5,5
8470.6,13495.3,-2863.77,11,148,729,3
18803.7,161627,-8260,82,388,6290,4
12103.1,41856,-5536,90,236,1878,1
7316.59,4145.78,-1970,24,86,205,3
5877.83,11514.7,-1858.08,23,102,764,4
20797.3,410047,-8400,63,473,14125,2
10423.6,51483.1,-2120,32,188,2599,5
12618.5,71783.7,-5564.2,31,262,3211,5
8396.6,12233.2,-2765.3,80,136,619,4
13429.1,53782.9,-511.224,84,209,2534,5
5266.28,4378.33,-1110,10,79,317,3
7015.99,5322.79,-2140,9,79,292,5
9104.76,28146,-3670,29,194,1521,5
11748.2,47734,-5510,23,215,2188,3
11006.7,27543.1,-3982,58,214,1469,5
7314.86,12236,-2798,49,123,691,1
9173.53,41268,-5112,41,197,2122,1
5535.37,4572.87,-709,19,88,292,3
3314.54,1355.73,-239.031,0,40,100,3
24761,473368,-14600,58,483,15505,3
29028,681375,-17886,131,700,19440,1
8230.01,16224.5,-2887.42,88,142,844,4
7316.05,14012.4,-2389.42,88,120,809,3
5412.22,4385.96,-762,15,88,292,2
14467.9,146535,-6045.55,177,308,6057,4
9812.87,35289.3,-4318.67,116,208,1691,5
22248.2,492155,-12958,109,501,14307,1
11807.3,63817,-6632,19,240,2894,1
10693.7,52755,-5704,44,233,2901,1
13583.2,14562,-4579,148,231,697,1
8940.25,27458.3,-1990,39,156,1364,3
12986.9,121366,-6314.78,172,281,4717,1
15979.5,83480.6,-1930,61,223,2059,2
7859.13,11625.9,-2600.7,86,128,693,4
6741.83,13236.6,-1511.19,30,96,804,2
5859.93,2130,-1869,9,93,147,1
9161.81,17378,-3864,28,155,932,1
8148.11,26179.2,-3090,33,156,1364,3
24483.4,264517,-9450,93,537,8350,3
9814.72,10215.9,-2560,34,154,587,3
12212.3,39348,-4955,19,238,1875,1
6983.34,12069.9,-1777.66,8,105,765,2
14240,57931.9,-4620,39,215,2188,3
3314.58,1067.33,-924.361,28,51,102,5
9969.34,28684.3,-1880,30,194,1521,4
14025.3,70470.3,-3150,89,224,2192,4
9335.19,12198.7,-2502.21,83,136,619,4
5377.27,4291.84,-906,15,88,292,5
8532.94,10599.2,-2913.35,92,139,587,2
2497.98,51.3076,-541,6,33,5,5
11837.8,114856,-4340,41,235,4905,3
6599.96,7802.38,-1870,20,102,516,4
2443.42,51.0153,-397,92,33,5,2
17068.1,139083,-8940,81,449,5537,2
5945.33,1776.01,-1755.02,50,84,136,1
13702.4,141961,-6189.44,179,308,6057,3
23904.3,276650,-9670,105,537,8350,3
10692.4,50286.6,-4460,32,216,2677,3
9180.11,17293.5,-4185.69,32,183,931,5
20419.4,233797,-10732,50,456,7708,1
18131.5,178753,-5960,68,403,6746,3
6973.7,4033.78,-2230.73,72,101,249,4
12162.9,68474,-4482,54,214,2533,1
8938.99,39562.6,-2950,21,196,1885,3
11456,112461,-4560,44,235,4905,2
18144.6,218780,-12032,88,447,7233,1
14395.8,79281.5,-7271.55,66,320,3466,5
7366.11,14064.3,-2341.52,97,120,809,2
8469.06,12220,-2392.9,80,128,693,2
7392.1,4171.09,-2217.93,71,101,249,4
8736.35,16709.7,-2771.41,75,142,844,4
2489.73,64.9878,-474,96,33,5,4
9832.2,37911,-3603.39,50,180,2054,5
8792.8,26370.5,-2510,17,166,1414,4
8548.09,14015.3,-2858.94,19,148,729,5
4867.02,2995.51,-1274.98,42,67,224,5
11118.1,60300,-4429.43,139,217,2904,5
7513.77,9534.94,-2606.67,18,123,621,3
15759.6,117009,-5560,55,271,4426,3
5409.59,5760,-1136,9,97,370,1
13432.7,63286,-6229,10,211,1691,1
5877.36,7435.13,-1598.98,46,93,545,3
8087.7,9688.22,-2281.4,12,123,621,5
10866.7,35986.7,165,33,166,1111,3
9764.47,51960.7,-2510,16,188,2599,3
6216.72,14839,-3059,33,114,889,1
22095.5,355268,-12015,89,513,12358,1
10091.7,17025.3,-3675.96,76,172,973,3
21963.7,411542,-9740,68,473,14125,2
3829.02,2178.18,-1153.63,20,54,165,2
12115.7,45492.3,-2632.58,58,273,2061,5
19528.2,200219,-6680,54,390,7459,5
14312.2,140775,-4730,43,315,5844,3
9492.82,16694.1,-3820.62,89,172,973,3
5823.53,1511,-1354,23,79,104,1
26079.3,246073,-7630,97,537,8350,4
5462.08,7158.67,-1703.19,53,93,545,4
10296.9,52093.2,-3300,32,188,2599,5
4934.92,4034.64,-1630,12,79,317,5
11773.3,43652.5,-2160,60,223,2059,4
10577.9,42989,-3849,34,212,2060,1
9836.46,23313.1,2190,28,166,1111,3
7334.91,14526.5,-2406.9,86,120,809,2
13087.6,110938,-4990,64,271,4426,4
9704.01,39670.8,-2700,20,196,1885,3
14840.2,59842,-6658.12,159,305,2610,3
19480.9,157945,-10200,73,449,5537,2
15588.6,116375,-3450,50,271,4426,2
17686.7,161128,-10500,207,388,6290,3
7384.61,16229,-4154,99,133,887,1
7488.95,8995.95,-1889.4,74,107,517,5
12505.7,114230,-3170,38,235,4905,3
15829,117057,-5120,55,271,4426,3
6886.36,7480.09,-1462.33,32,93,545,2
13151.8,78424.2,-4970,58,272,3539,5
18685.4,161914,-6605.2,88,352,6744,2
12916.4,47101,-4623,55,247,1998,1
9561.16,39051,-4111,29,173,1866,1
14758.7,144611,-5975.82,162,308,6057,3
20704.6,242652,-10345,78,437,8345,1
3905.51,1477.88,-897.623,35,52,133,3
7315.06,15525.1,-2614.18,64,134,970,4
8177.65,12009.4,-2584.42,82,128,693,3
4314.17,1954.68,-1083.85,5,63,166,3
20913.2,411870,-7010,65,473,14125,3
5316.49,4213.03,-1460,16,88,292,5
12067,78717.1,-6440,38,272,3539,3
21684.6,514203,-12439.8,133,540,18067,4
9133.42,14045.5,-2699.69,30,148,729,4
9584.08,38580.6,-3200,21,196,1885,3
8603.84,28834.5,-3485.26,39,179,1626,5
16308.7,255421,-9490,232,353,9804,1
9780.21,51030.8,-2910,32,188,2599,4
11290,75283,-5918,48,249,3627,1
6628.83,5041.51,-2172.72,62,107,346,3
7919.39,9507.1,-3015.99,101,130,490,2
14875,155918,-7830,77,388,6290,4
11316.3,36358,-6392.39,57,254,1816,1
11744.2,40825.9,-3884.51,28,193,2118,4
16561.4,98703,-5502,203,341,3983,1
